begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated,symbol
2020-08-19 00:00:00+00:00,115.983250,115.7075,117.162500,115.610000,145538008,reg,False,AAPL
2020-08-20 00:00:00+00:00,115.750000,118.275,118.392000,115.733375,126907188,reg,False,AAPL
2020-08-21 00:00:00+00:00,119.262500,124.37,124.868000,119.250000,338054640,reg,False,AAPL
2020-08-24 00:00:00+00:00,128.697500,125.8575,128.785000,123.936250,345937768,reg,False,AAPL
2020-08-25 00:00:00+00:00,124.697500,124.825,125.179300,123.052500,211495788,reg,False,AAPL
2020-08-26 00:00:00+00:00,126.179125,126.5225,126.992500,125.082500,163022268,reg,False,AAPL
2020-08-27 00:00:00+00:00,127.142500,125.01,127.485000,123.832500,155552384,reg,False,AAPL
2020-08-28 00:00:00+00:00,126.012500,124.8075,126.442500,124.577500,187629916,reg,False,AAPL
2020-08-31 00:00:00+00:00,127.580000,129.04,131.000000,126.000000,225702688,reg,False,AAPL
2020-09-01 00:00:00+00:00,132.760000,134.18,134.800000,130.530000,152470142,reg,False,AAPL
2020-09-02 00:00:00+00:00,137.590000,131.4,137.980000,127.000000,200118991,reg,False,AAPL
2020-09-03 00:00:00+00:00,126.910000,120.88,128.840000,120.500000,257599640,reg,False,AAPL
2020-09-04 00:00:00+00:00,120.070000,120.96,123.700000,110.890000,332607163,reg,False,AAPL
2020-09-08 00:00:00+00:00,113.950000,112.82,118.990000,112.680000,231366563,reg,False,AAPL
2020-09-09 00:00:00+00:00,117.260000,117.32,119.140000,115.260000,176940455,reg,False,AAPL
2020-09-10 00:00:00+00:00,120.360000,113.49,120.500000,112.500000,182274391,reg,False,AAPL
2020-09-11 00:00:00+00:00,114.570000,112.0,115.230000,110.000000,180860325,reg,False,AAPL
2020-09-14 00:00:00+00:00,114.720000,115.355,115.930000,112.800000,140150087,reg,False,AAPL
2020-09-15 00:00:00+00:00,118.330000,115.54,118.829000,113.610000,184642039,reg,False,AAPL
2020-09-16 00:00:00+00:00,115.230000,112.13,116.000000,112.040000,155026675,reg,False,AAPL
2020-09-17 00:00:00+00:00,109.720000,110.34,112.200000,108.710000,178010968,reg,False,AAPL
2020-09-18 00:00:00+00:00,110.400000,106.84,110.880000,106.090000,287104882,reg,False,AAPL
2020-09-21 00:00:00+00:00,104.540000,110.08,110.190000,103.100000,195713815,reg,False,AAPL
2020-09-22 00:00:00+00:00,112.680000,111.81,112.860000,109.160000,183055373,reg,False,AAPL
2020-09-23 00:00:00+00:00,111.620000,107.12,112.110000,106.770000,150718671,reg,False,AAPL
2020-09-24 00:00:00+00:00,105.170000,108.22,110.250000,105.000000,167743349,reg,False,AAPL
2020-09-25 00:00:00+00:00,108.430000,112.28,112.440000,107.670000,149981441,reg,False,AAPL
2020-09-28 00:00:00+00:00,115.010000,114.96,115.320000,112.780000,137672403,reg,False,AAPL
2020-09-29 00:00:00+00:00,114.550000,114.09,115.310000,113.570000,100060526,reg,False,AAPL
2020-09-30 00:00:00+00:00,113.790000,115.81,117.260000,113.620000,142675184,reg,False,AAPL
2020-10-01 00:00:00+00:00,117.640000,116.79,117.720000,115.830000,116120440,reg,False,AAPL
2020-10-02 00:00:00+00:00,112.890000,113.02,115.370000,112.220000,144711986,reg,False,AAPL
2020-10-05 00:00:00+00:00,113.910000,116.5,116.650000,113.550000,106243839,reg,False,AAPL
2020-10-06 00:00:00+00:00,115.700000,113.16,116.120000,112.250000,161498212,reg,False,AAPL
2020-10-07 00:00:00+00:00,114.620000,115.08,115.550000,114.130000,96848985,reg,False,AAPL
2020-10-08 00:00:00+00:00,116.250000,114.97,116.400000,114.590100,83477153,reg,False,AAPL
2020-10-09 00:00:00+00:00,115.280000,116.97,117.000000,114.920000,100506865,reg,False,AAPL
2020-10-12 00:00:00+00:00,120.060000,124.4,125.180000,119.284500,240226769,reg,False,AAPL
2020-10-13 00:00:00+00:00,125.270000,121.1,125.390000,119.650000,262330451,reg,False,AAPL
2020-10-14 00:00:00+00:00,121.000000,121.19,123.030000,119.620000,151062308,reg,False,AAPL
2020-10-15 00:00:00+00:00,118.720000,120.71,121.200000,118.150000,112559219,reg,False,AAPL
2020-10-16 00:00:00+00:00,121.280000,119.02,121.548000,118.810000,115393808,reg,False,AAPL
2020-10-19 00:00:00+00:00,119.960000,115.98,120.419000,115.660000,120639337,reg,False,AAPL
2020-10-20 00:00:00+00:00,116.200000,117.51,118.980000,115.630000,124423728,reg,False,AAPL
2020-10-21 00:00:00+00:00,116.670000,116.87,118.705000,116.450000,89945980,reg,False,AAPL
2020-10-22 00:00:00+00:00,117.450000,115.75,118.040000,114.590000,101987954,reg,False,AAPL
2020-10-23 00:00:00+00:00,116.390000,115.04,116.550000,114.280000,82572645,reg,False,AAPL
2020-10-26 00:00:00+00:00,114.010000,115.05,116.550000,112.880000,111850657,reg,False,AAPL
2020-10-27 00:00:00+00:00,115.490000,116.6,117.280000,114.539900,92276772,reg,False,AAPL
2020-10-28 00:00:00+00:00,115.050000,111.2,115.430000,111.100000,143937823,reg,False,AAPL
2020-10-29 00:00:00+00:00,112.370000,115.32,116.930000,112.200000,146129173,reg,False,AAPL
2020-10-30 00:00:00+00:00,111.060000,108.86,111.990000,107.720000,190573476,reg,False,AAPL
2020-11-02 00:00:00+00:00,109.110000,108.77,110.680000,107.320000,122866899,reg,False,AAPL
2020-11-03 00:00:00+00:00,109.660000,110.44,111.490000,108.730000,107624448,reg,False,AAPL
2020-11-04 00:00:00+00:00,114.140000,114.95,115.590000,112.350000,138235482,reg,False,AAPL
2020-11-05 00:00:00+00:00,117.950000,119.03,119.620000,116.868600,126387074,reg,False,AAPL
2020-11-06 00:00:00+00:00,118.320000,118.69,119.200000,116.130000,114457922,reg,False,AAPL
2020-11-09 00:00:00+00:00,120.500000,116.32,121.990000,116.050000,154515315,reg,False,AAPL
2020-11-10 00:00:00+00:00,115.550000,115.97,117.590000,114.130000,138023390,reg,False,AAPL
2020-11-11 00:00:00+00:00,117.190000,119.49,119.630000,116.440000,112294954,reg,False,AAPL
2020-11-12 00:00:00+00:00,119.620000,119.21,120.530000,118.570000,103350674,reg,False,AAPL
2020-11-13 00:00:00+00:00,119.440000,119.26,119.671700,117.870000,81688586,reg,False,AAPL
2020-11-16 00:00:00+00:00,118.920000,120.3,120.990000,118.146000,91183018,reg,False,AAPL
2020-11-17 00:00:00+00:00,119.550000,119.39,120.674100,118.960000,74270973,reg,False,AAPL
2020-11-18 00:00:00+00:00,118.610000,118.03,119.820000,118.000000,76322111,reg,False,AAPL
2020-11-19 00:00:00+00:00,117.590000,118.64,119.060000,116.810000,74112972,reg,False,AAPL
2020-11-20 00:00:00+00:00,118.640000,117.34,118.770000,117.290000,73604287,reg,False,AAPL
2020-11-23 00:00:00+00:00,117.180000,113.85,117.620200,113.750000,127959318,reg,False,AAPL
2020-11-24 00:00:00+00:00,113.910000,115.17,115.850000,112.590000,113874218,reg,False,AAPL
2020-11-25 00:00:00+00:00,115.550000,116.03,116.750000,115.170000,76499234,reg,False,AAPL
2020-11-27 00:00:00+00:00,116.570000,116.59,117.490000,116.220000,46691331,reg,False,AAPL
2020-11-30 00:00:00+00:00,116.970000,119.05,120.970000,116.810000,169410176,reg,False,AAPL
2020-12-01 00:00:00+00:00,121.010000,122.72,123.469300,120.010000,128166803,reg,False,AAPL
2020-12-02 00:00:00+00:00,122.020000,123.08,123.370000,120.890000,89004195,reg,False,AAPL
2020-12-03 00:00:00+00:00,123.520000,122.94,123.780000,122.210000,78967630,reg,False,AAPL
2020-12-04 00:00:00+00:00,122.600000,122.25,122.860800,121.520000,78260421,reg,False,AAPL
2020-12-07 00:00:00+00:00,122.310000,123.75,124.570000,122.250000,86711990,reg,False,AAPL
2020-12-08 00:00:00+00:00,124.370000,124.38,124.980000,123.090000,82225512,reg,False,AAPL
2020-12-09 00:00:00+00:00,124.530000,121.78,125.950000,121.000000,115089193,reg,False,AAPL
2020-12-10 00:00:00+00:00,120.500000,123.24,123.870000,120.150000,81312170,reg,False,AAPL
2020-12-11 00:00:00+00:00,122.430000,122.41,122.760000,120.550000,86939786,reg,False,AAPL
2020-12-14 00:00:00+00:00,122.600000,121.78,123.350000,121.540000,79075988,reg,False,AAPL
2020-12-15 00:00:00+00:00,124.340000,127.88,127.900000,124.130000,157572262,reg,False,AAPL
2020-12-16 00:00:00+00:00,127.410000,127.81,128.370000,126.560000,98208591,reg,False,AAPL
2020-12-17 00:00:00+00:00,128.900000,128.7,129.580000,128.045000,94359811,reg,False,AAPL
2020-12-18 00:00:00+00:00,128.960000,126.655,129.100000,126.120000,192541496,reg,False,AAPL
2020-12-21 00:00:00+00:00,125.020000,128.23,128.310000,123.449000,121251553,reg,False,AAPL
2020-12-22 00:00:00+00:00,131.610000,131.88,134.405000,129.650000,169351825,reg,False,AAPL
2020-12-23 00:00:00+00:00,132.160000,130.96,132.430000,130.780000,88223692,reg,False,AAPL
2020-12-24 00:00:00+00:00,131.320000,131.97,133.460000,131.100000,54930064,reg,False,AAPL
2020-12-28 00:00:00+00:00,133.990000,136.69,137.340000,133.510000,124486237,reg,False,AAPL
2020-12-29 00:00:00+00:00,138.050000,134.87,138.789000,134.340900,121047324,reg,False,AAPL
2020-12-30 00:00:00+00:00,135.580000,133.72,135.990000,133.400000,96452124,reg,False,AAPL
2020-12-31 00:00:00+00:00,134.080000,132.69,134.740000,131.720000,99116586,reg,False,AAPL
2021-01-04 00:00:00+00:00,133.520000,129.41,133.611600,126.760000,143301887,reg,False,AAPL
2021-01-05 00:00:00+00:00,128.890000,131.01,131.740000,128.430000,97664898,reg,False,AAPL
2021-01-06 00:00:00+00:00,127.720000,126.6,131.049900,126.382000,155087970,reg,False,AAPL
2021-01-07 00:00:00+00:00,128.360000,130.92,131.630000,127.860000,109578157,reg,False,AAPL
2021-01-08 00:00:00+00:00,132.430000,132.05,132.630000,130.230000,105158245,reg,False,AAPL
2021-01-11 00:00:00+00:00,129.190000,128.98,130.170000,128.500000,100620880,reg,False,AAPL
2021-01-12 00:00:00+00:00,128.500000,128.8,129.690000,126.860000,91951145,reg,False,AAPL
2021-01-13 00:00:00+00:00,128.760000,130.89,131.450000,128.490000,88636831,reg,False,AAPL
2021-01-14 00:00:00+00:00,130.800000,128.91,131.000000,128.760000,90221755,reg,False,AAPL
2021-01-15 00:00:00+00:00,128.780000,127.14,130.224200,127.000000,111598531,reg,False,AAPL
2021-01-19 00:00:00+00:00,127.780000,127.83,128.710000,126.938000,90757329,reg,False,AAPL
2021-01-20 00:00:00+00:00,128.660000,132.03,132.490000,128.550000,104319489,reg,False,AAPL
2021-01-21 00:00:00+00:00,133.800000,136.87,139.670000,133.590000,120529544,reg,False,AAPL
2021-01-22 00:00:00+00:00,136.280000,139.07,139.850000,135.020000,114459360,reg,False,AAPL
2021-01-25 00:00:00+00:00,143.070000,142.92,145.090000,136.540000,157611713,reg,False,AAPL
2021-01-26 00:00:00+00:00,143.600000,143.16,144.300000,141.370000,98390555,reg,False,AAPL
2021-01-27 00:00:00+00:00,143.430000,142.06,144.300000,140.410000,140843759,reg,False,AAPL
2021-01-28 00:00:00+00:00,139.520000,137.09,141.990000,136.700000,142621128,reg,False,AAPL
2021-01-29 00:00:00+00:00,135.830000,131.96,136.740000,130.210000,177523812,reg,False,AAPL
2021-02-01 00:00:00+00:00,133.750000,134.14,135.380000,130.930000,106239823,reg,False,AAPL
2021-02-02 00:00:00+00:00,135.730000,134.99,136.310000,134.610000,83305367,reg,False,AAPL
2021-02-03 00:00:00+00:00,135.760000,133.94,135.770000,133.610000,89880937,reg,False,AAPL
2021-02-04 00:00:00+00:00,136.300000,137.39,137.400000,134.590000,84183061,reg,False,AAPL
2021-02-05 00:00:00+00:00,137.350000,136.76,137.420000,135.860000,75693830,reg,False,AAPL
2021-02-08 00:00:00+00:00,136.030000,136.91,136.960000,134.920000,71297214,reg,False,AAPL
2021-02-09 00:00:00+00:00,136.620000,136.01,137.877000,135.850000,76774213,reg,False,AAPL
2021-02-10 00:00:00+00:00,136.480000,135.39,136.990000,134.400000,73046563,reg,False,AAPL
2021-02-11 00:00:00+00:00,135.900000,135.13,136.390000,133.770000,64280029,reg,False,AAPL
2021-02-12 00:00:00+00:00,134.350000,135.37,135.530000,133.692100,60145130,reg,False,AAPL
2021-02-16 00:00:00+00:00,135.490000,133.19,136.010000,132.790000,80576316,reg,False,AAPL
2021-02-17 00:00:00+00:00,131.250000,130.84,132.220000,129.470000,98085249,reg,False,AAPL
2021-02-18 00:00:00+00:00,129.200000,129.71,129.995000,127.410000,96856748,reg,False,AAPL
2021-02-19 00:00:00+00:00,130.240000,129.87,130.710000,128.800000,87668834,reg,False,AAPL
2021-02-22 00:00:00+00:00,129.870000,126.0,129.870000,125.600000,103916419,reg,False,AAPL
2021-02-23 00:00:00+00:00,123.760000,125.86,126.710000,118.390000,158273022,reg,False,AAPL
2021-02-24 00:00:00+00:00,124.940000,125.35,125.560000,122.230000,111039904,reg,False,AAPL
2021-02-25 00:00:00+00:00,124.680000,120.99,126.458500,120.540000,148199540,reg,False,AAPL
2021-02-26 00:00:00+00:00,122.590000,121.26,124.850000,121.200000,164560394,reg,False,AAPL
2021-03-01 00:00:00+00:00,123.750000,127.79,127.930000,122.790000,116307892,reg,False,AAPL
2021-03-02 00:00:00+00:00,128.410000,125.12,128.720000,125.010000,102260945,reg,False,AAPL
2021-03-03 00:00:00+00:00,124.810000,122.06,125.710000,121.840000,112966340,reg,False,AAPL
2021-03-04 00:00:00+00:00,121.750000,120.13,123.600000,118.620000,178154975,reg,False,AAPL
2021-03-05 00:00:00+00:00,120.980000,121.42,121.935000,117.570000,153766601,reg,False,AAPL
2021-03-08 00:00:00+00:00,120.930000,116.36,121.000000,116.210000,154376610,reg,False,AAPL
2021-03-09 00:00:00+00:00,119.030000,121.085,122.060000,118.790000,129525780,reg,False,AAPL
2021-03-10 00:00:00+00:00,121.690000,119.98,122.170000,119.450000,111943326,reg,False,AAPL
2021-03-11 00:00:00+00:00,122.540000,121.96,123.210000,121.260000,103026514,reg,False,AAPL
2021-03-12 00:00:00+00:00,120.400000,121.03,121.170000,119.160000,88105050,reg,False,AAPL
2021-03-15 00:00:00+00:00,121.410000,123.99,124.000000,120.420000,92590555,reg,False,AAPL
2021-03-16 00:00:00+00:00,125.700000,125.57,127.220000,124.715000,115227936,reg,False,AAPL
2021-03-17 00:00:00+00:00,124.050000,124.76,125.859900,122.336000,111932636,reg,False,AAPL
2021-03-18 00:00:00+00:00,122.880000,120.53,123.180000,120.320000,121469755,reg,False,AAPL
2021-03-19 00:00:00+00:00,119.900000,119.99,121.430000,119.675000,185549522,reg,False,AAPL
2021-03-22 00:00:00+00:00,120.330000,123.39,123.870000,120.260000,111912284,reg,False,AAPL
2021-03-23 00:00:00+00:00,123.330000,122.54,124.240000,122.140000,95467142,reg,False,AAPL
2021-03-24 00:00:00+00:00,122.820000,120.09,122.900000,120.065000,88530485,reg,False,AAPL
2021-03-25 00:00:00+00:00,119.540000,120.59,121.660000,119.000000,98844681,reg,False,AAPL
2021-03-26 00:00:00+00:00,120.350000,121.21,121.480000,118.920000,94071234,reg,False,AAPL
2021-03-29 00:00:00+00:00,121.650000,121.39,122.580000,120.729900,80819203,reg,False,AAPL
2021-03-30 00:00:00+00:00,120.110000,119.9,120.403100,118.860000,85671919,reg,False,AAPL
2021-03-31 00:00:00+00:00,121.650000,122.15,123.520000,121.150000,118323826,reg,False,AAPL
2021-04-01 00:00:00+00:00,123.660000,123.0,124.180000,122.490000,75089134,reg,False,AAPL
2021-04-05 00:00:00+00:00,123.870000,125.9,126.160100,123.070000,88651175,reg,False,AAPL
2021-04-06 00:00:00+00:00,126.500000,126.21,127.130000,125.650000,80171253,reg,False,AAPL
2021-04-07 00:00:00+00:00,125.830000,127.9,127.920000,125.140000,83466716,reg,False,AAPL
2021-04-08 00:00:00+00:00,128.950000,130.36,130.390000,128.520000,88844591,reg,False,AAPL
2021-04-09 00:00:00+00:00,129.800000,132.995,133.040000,129.470000,106686703,reg,False,AAPL
2021-04-12 00:00:00+00:00,132.520000,131.24,132.850000,130.630000,91419983,reg,False,AAPL
2021-04-13 00:00:00+00:00,132.440000,134.43,134.660000,131.930000,91266545,reg,False,AAPL
2021-04-14 00:00:00+00:00,134.940000,132.03,135.000000,131.655000,87222782,reg,False,AAPL
2021-04-15 00:00:00+00:00,133.820000,134.5,135.000000,133.640000,89347102,reg,False,AAPL
2021-04-16 00:00:00+00:00,134.300000,134.16,134.670000,133.280000,84922386,reg,False,AAPL
2021-04-19 00:00:00+00:00,133.510000,134.84,135.470000,133.340000,94264215,reg,False,AAPL
2021-04-20 00:00:00+00:00,135.020000,133.11,135.530000,131.810000,94812349,reg,False,AAPL
2021-04-21 00:00:00+00:00,132.360000,133.5,133.750000,131.300100,68847136,reg,False,AAPL
2021-04-22 00:00:00+00:00,133.040000,131.94,134.150000,131.410000,84566456,reg,False,AAPL
2021-04-23 00:00:00+00:00,132.160000,134.32,135.120000,132.160000,78756779,reg,False,AAPL
2021-04-26 00:00:00+00:00,134.830000,134.72,135.060000,133.560000,66905069,reg,False,AAPL
2021-04-27 00:00:00+00:00,135.010000,134.39,135.410000,134.110000,66015804,reg,False,AAPL
2021-04-28 00:00:00+00:00,134.310000,133.58,135.020000,133.080000,107760097,reg,False,AAPL
2021-04-29 00:00:00+00:00,136.470000,133.48,137.070000,132.450000,151100953,reg,False,AAPL
2021-04-30 00:00:00+00:00,131.780000,131.46,133.560000,131.065000,109839466,reg,False,AAPL
2021-05-03 00:00:00+00:00,132.040000,132.54,134.070000,131.830000,75135100,reg,False,AAPL
2021-05-04 00:00:00+00:00,131.190000,127.85,131.489900,126.700000,137564718,reg,False,AAPL
2021-05-05 00:00:00+00:00,129.200000,128.1,130.450000,127.970000,84000900,reg,False,AAPL
2021-05-06 00:00:00+00:00,127.890000,129.74,129.750000,127.130000,78128334,reg,False,AAPL
2021-05-07 00:00:00+00:00,130.850000,130.21,131.258200,129.475000,78973273,reg,False,AAPL
2021-05-10 00:00:00+00:00,129.410000,126.85,129.540000,126.810000,88071229,reg,False,AAPL
2021-05-11 00:00:00+00:00,123.500000,125.91,126.270000,122.770000,126142826,reg,False,AAPL
2021-05-12 00:00:00+00:00,123.400000,122.77,124.640000,122.250000,112172282,reg,False,AAPL
2021-05-13 00:00:00+00:00,124.580000,124.97,126.150000,124.260000,105861339,reg,False,AAPL
2021-05-14 00:00:00+00:00,126.250000,127.45,127.890000,125.850000,81917951,reg,False,AAPL
2021-05-17 00:00:00+00:00,126.820000,126.27,126.930000,125.170000,74244624,reg,False,AAPL
2021-05-18 00:00:00+00:00,126.560000,124.85,126.990000,124.780000,63342929,reg,False,AAPL
2021-05-19 00:00:00+00:00,123.160000,124.69,124.915000,122.860000,92611989,reg,False,AAPL
2021-05-20 00:00:00+00:00,125.230000,127.31,127.720000,125.100000,76857123,reg,False,AAPL
2021-05-21 00:00:00+00:00,127.820000,125.43,128.000000,125.210000,79295436,reg,False,AAPL
2021-05-24 00:00:00+00:00,126.010000,127.1,127.940000,125.940000,63092945,reg,False,AAPL
2021-05-25 00:00:00+00:00,127.820000,126.9,128.320000,126.320000,72009482,reg,False,AAPL
2021-05-26 00:00:00+00:00,126.955000,126.85,127.390000,126.420000,56575920,reg,False,AAPL
2021-05-27 00:00:00+00:00,126.440000,125.28,127.640000,125.080000,94625601,reg,False,AAPL
2021-05-28 00:00:00+00:00,125.570000,124.61,125.800000,124.550000,71311109,reg,False,AAPL
2021-06-01 00:00:00+00:00,125.080000,124.28,125.350000,123.940000,67637118,reg,False,AAPL
2021-06-02 00:00:00+00:00,124.280000,125.06,125.240000,124.050000,59278862,reg,False,AAPL
2021-06-03 00:00:00+00:00,124.680000,123.54,124.850000,123.130000,76229170,reg,False,AAPL
2021-06-04 00:00:00+00:00,124.070000,125.89,126.160000,123.850000,75169343,reg,False,AAPL
2021-06-07 00:00:00+00:00,126.170000,125.9,126.320000,124.832100,71057550,reg,False,AAPL
2021-06-08 00:00:00+00:00,126.600000,126.74,128.460000,126.210100,74403774,reg,False,AAPL
2021-06-09 00:00:00+00:00,127.210000,127.13,127.750000,126.520000,56877937,reg,False,AAPL
2021-06-10 00:00:00+00:00,127.020000,126.11,128.190000,125.940000,71186421,reg,False,AAPL
2021-06-11 00:00:00+00:00,126.530000,127.35,127.440000,126.100000,53522373,reg,False,AAPL
2021-06-14 00:00:00+00:00,127.820000,130.48,130.540000,127.070000,96906490,reg,False,AAPL
2021-06-15 00:00:00+00:00,129.940000,129.64,130.600000,129.390000,62746332,reg,False,AAPL
2021-06-16 00:00:00+00:00,130.370000,130.15,130.890000,128.461000,91815026,reg,False,AAPL
2021-06-17 00:00:00+00:00,129.800000,131.79,132.550000,129.650000,96721669,reg,False,AAPL
2021-06-18 00:00:00+00:00,130.710000,130.46,131.510000,130.240000,108953309,reg,False,AAPL
2021-06-21 00:00:00+00:00,130.300000,132.3,132.410000,129.210000,79663316,reg,False,AAPL
2021-06-22 00:00:00+00:00,132.130000,133.98,134.080000,131.620000,74783618,reg,False,AAPL
2021-06-23 00:00:00+00:00,133.770000,133.7,134.320000,133.230000,60214200,reg,False,AAPL
2021-06-24 00:00:00+00:00,134.450000,133.41,134.640000,132.930000,68710998,reg,False,AAPL
2021-06-25 00:00:00+00:00,133.460000,133.11,133.890000,132.810000,70783746,reg,False,AAPL
2021-06-28 00:00:00+00:00,133.410000,134.78,135.245000,133.350000,62111303,reg,False,AAPL
2021-06-29 00:00:00+00:00,134.800000,136.33,136.490000,134.350000,64556081,reg,False,AAPL
2021-06-30 00:00:00+00:00,136.170000,136.96,137.410000,135.870000,63261393,reg,False,AAPL
2021-07-01 00:00:00+00:00,136.600000,137.27,137.330000,135.760000,52485781,reg,False,AAPL
2021-07-02 00:00:00+00:00,137.900000,139.96,140.000000,137.745000,78945572,reg,False,AAPL
2021-07-06 00:00:00+00:00,140.070000,142.02,143.150000,140.070000,108181793,reg,False,AAPL
2021-07-07 00:00:00+00:00,143.535000,144.57,144.890000,142.660000,104911589,reg,False,AAPL
2021-07-08 00:00:00+00:00,141.580000,143.24,144.060000,140.665000,105575458,reg,False,AAPL
2021-07-09 00:00:00+00:00,142.750000,145.11,145.650000,142.652200,99890800,reg,False,AAPL
2021-07-12 00:00:00+00:00,146.210000,144.5,146.320000,144.000000,76299719,reg,False,AAPL
2021-07-13 00:00:00+00:00,144.030000,145.64,147.460000,143.630000,100827099,reg,False,AAPL
2021-07-14 00:00:00+00:00,148.100000,149.15,149.570000,147.680000,127050785,reg,False,AAPL
2021-07-15 00:00:00+00:00,149.240000,148.48,150.000000,147.090000,106820297,reg,False,AAPL
2021-07-16 00:00:00+00:00,148.460000,146.39,149.760000,145.880000,93251426,reg,False,AAPL
2021-07-19 00:00:00+00:00,143.750000,142.45,144.070000,141.670000,121434571,reg,False,AAPL
2021-07-20 00:00:00+00:00,143.460000,146.15,147.099700,142.960000,96350036,reg,False,AAPL
2021-07-21 00:00:00+00:00,145.530000,145.4,146.130000,144.630000,74993460,reg,False,AAPL
2021-07-22 00:00:00+00:00,145.935000,146.8,148.195000,145.810000,77338156,reg,False,AAPL
2021-07-23 00:00:00+00:00,147.550000,148.56,148.717700,146.920000,71447416,reg,False,AAPL
2021-07-26 00:00:00+00:00,148.270000,148.99,149.830000,147.700000,72434089,reg,False,AAPL
2021-07-27 00:00:00+00:00,149.120000,146.77,149.210000,145.550000,104818578,reg,False,AAPL
2021-07-28 00:00:00+00:00,144.810000,144.98,146.970000,142.540000,118931191,reg,False,AAPL
2021-07-29 00:00:00+00:00,144.685000,145.64,146.550000,144.580000,56699475,reg,False,AAPL
2021-07-30 00:00:00+00:00,144.380000,145.86,146.330000,144.110000,70440626,reg,False,AAPL
2021-08-02 00:00:00+00:00,146.360000,145.52,146.950000,145.250000,62879961,reg,False,AAPL
2021-08-03 00:00:00+00:00,145.810000,147.36,148.045000,145.180000,64786618,reg,False,AAPL
2021-08-04 00:00:00+00:00,147.270000,146.95,147.790000,146.280000,56368271,reg,False,AAPL
2021-08-05 00:00:00+00:00,146.980000,147.06,147.840000,146.170000,46397674,reg,False,AAPL
2021-08-06 00:00:00+00:00,146.350000,146.14,147.110000,145.630000,54126813,reg,False,AAPL
2021-08-09 00:00:00+00:00,146.200000,146.09,146.700000,145.520000,48908689,reg,False,AAPL
2021-08-10 00:00:00+00:00,146.440000,145.6,147.710000,145.300000,69023081,reg,False,AAPL
2021-08-11 00:00:00+00:00,146.050000,145.86,146.720000,145.530000,48493463,reg,False,AAPL
2021-08-12 00:00:00+00:00,146.190000,148.89,149.050000,145.840000,73779113,reg,False,AAPL
2021-08-13 00:00:00+00:00,148.970000,149.1,149.444400,148.270000,59375009,reg,False,AAPL
2021-08-16 00:00:00+00:00,148.535000,151.12,151.190000,146.470000,103558782,reg,False,AAPL
2021-08-17 00:00:00+00:00,150.230000,150.19,151.680000,149.090000,92229735,reg,False,AAPL
2021-08-18 00:00:00+00:00,149.800000,146.36,150.720000,146.150000,86325990,reg,False,AAPL
2021-08-19 00:00:00+00:00,145.030000,146.7,148.000000,144.500000,86960310,reg,False,AAPL
2021-08-20 00:00:00+00:00,147.440000,148.19,148.500000,146.780000,60549630,reg,False,AAPL
2021-08-23 00:00:00+00:00,148.310000,149.71,150.190000,147.890000,60131810,reg,False,AAPL
2021-08-24 00:00:00+00:00,149.450000,149.62,150.860000,149.150000,48606428,reg,False,AAPL
2021-08-25 00:00:00+00:00,149.810000,148.36,150.320000,147.800000,58991297,reg,False,AAPL
2021-08-26 00:00:00+00:00,148.350000,147.54,149.120000,147.510000,48597195,reg,False,AAPL
2021-08-27 00:00:00+00:00,147.480000,148.6,148.750000,146.830000,55802388,reg,False,AAPL
2021-08-30 00:00:00+00:00,149.000000,153.12,153.490000,148.610000,90956723,reg,False,AAPL
2021-08-31 00:00:00+00:00,152.660000,151.83,152.800000,151.290000,86453117,reg,False,AAPL
2021-09-01 00:00:00+00:00,152.830000,152.51,154.980000,152.340000,80313711,reg,False,AAPL
2021-09-02 00:00:00+00:00,153.870000,153.65,154.720000,152.400000,71171317,reg,False,AAPL
2021-09-03 00:00:00+00:00,153.760000,154.3,154.630000,153.090000,57866066,reg,False,AAPL
2021-09-07 00:00:00+00:00,154.970000,156.69,157.260000,154.390000,82278261,reg,False,AAPL
2021-09-08 00:00:00+00:00,156.980000,155.11,157.040000,153.975000,74420207,reg,False,AAPL
2021-09-09 00:00:00+00:00,155.490000,154.07,156.110000,153.950000,57305730,reg,False,AAPL
2021-09-10 00:00:00+00:00,155.000000,148.97,155.480000,148.700000,140893235,reg,False,AAPL
2021-09-13 00:00:00+00:00,150.630000,149.55,151.420000,148.750000,102404329,reg,False,AAPL
2021-09-14 00:00:00+00:00,150.350000,148.12,151.070000,146.910000,109296295,reg,False,AAPL
2021-09-15 00:00:00+00:00,148.560000,149.03,149.440000,146.370000,83281315,reg,False,AAPL
2021-09-16 00:00:00+00:00,148.440000,148.79,148.970000,147.221000,68034149,reg,False,AAPL
2021-09-17 00:00:00+00:00,148.820000,146.06,148.820000,145.760000,129868824,reg,False,AAPL
2021-09-20 00:00:00+00:00,143.800000,142.94,144.840000,141.270000,123478863,reg,False,AAPL
2021-09-21 00:00:00+00:00,143.930000,143.43,144.600000,142.780000,75833962,reg,False,AAPL
2021-09-22 00:00:00+00:00,144.450000,145.85,146.430000,143.700100,76404341,reg,False,AAPL
2021-09-23 00:00:00+00:00,146.650000,146.83,147.080000,145.640000,64838170,reg,False,AAPL
2021-09-24 00:00:00+00:00,145.660000,146.92,147.470100,145.560000,53477869,reg,False,AAPL
2021-09-27 00:00:00+00:00,145.470000,145.37,145.960000,143.820000,74150729,reg,False,AAPL
